2025-12-18 22:50:27.920 | WARNING  | src.data.data_loader:load_symbol:328 - AVGO: CSV 不存在
2025-12-18 22:50:28.465 | WARNING  | src.data.data_loader:load_symbol:328 - BR: CSV 不存在
2025-12-18 22:50:28.685 | WARNING  | src.data.data_loader:load_symbol:328 - BRO: CSV 不存在
2025-12-18 22:50:28.949 | WARNING  | src.data.data_loader:load_symbol:328 - BF-B: CSV 不存在
2025-12-18 22:50:29.252 | WARNING  | src.data.data_loader:load_symbol:328 - BLDR: CSV 不存在
2025-12-18 22:50:29.421 | WARNING  | src.data.data_loader:load_symbol:328 - BG: CSV 不存在
2025-12-18 22:50:29.640 | WARNING  | src.data.data_loader:load_symbol:328 - BXP: CSV 不存在
2025-12-18 22:50:29.873 | WARNING  | src.data.data_loader:load_symbol:328 - CHRW: CSV 不存在
2025-12-18 22:50:30.103 | WARNING  | src.data.data_loader:load_symbol:328 - CDNS: CSV 不存在
2025-12-18 22:50:30.265 | WARNING  | src.data.data_loader:load_symbol:328 - CPT: CSV 不存在
2025-12-18 22:50:30.520 | WARNING  | src.data.data_loader:load_symbol:328 - CPB: CSV 不存在
2025-12-18 22:50:30.821 | WARNING  | src.data.data_loader:load_symbol:328 - COF: CSV 不存在
2025-12-18 22:50:31.062 | WARNING  | src.data.data_loader:load_symbol:328 - CAH: CSV 不存在
2025-12-18 22:50:31.514 | WARNING  | src.data.data_loader:load_symbol:328 - CCL: CSV 不存在
2025-12-18 22:50:31.793 | WARNING  | src.data.data_loader:load_symbol:328 - CARR: CSV 不存在
2025-12-18 22:50:32.030 | WARNING  | src.data.data_loader:load_symbol:328 - CAT: CSV 不存在
2025-12-18 22:50:32.431 | WARNING  | src.data.data_loader:load_symbol:328 - CBOE: CSV 不存在
2025-12-18 22:50:32.663 | WARNING  | src.data.data_loader:load_symbol:328 - CBRE: CSV 不存在
2025-12-18 22:50:32.825 | WARNING  | src.data.data_loader:load_symbol:328 - CDW: CSV 不存在
2025-12-18 22:50:33.014 | WARNING  | src.data.data_loader:load_symbol:328 - COR: CSV 不存在
2025-12-18 22:50:33.246 | WARNING  | src.data.data_loader:load_symbol:328 - CNC: CSV 不存在
