symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
PYPL,2020-07-29,184.1742401123047,2020-10-02,191.4673767089844,4,0.039599113275735794,29.172546386718864,65,stop_loss_sideways
TSLA,2020-06-10,68.336669921875,2020-10-08,141.97332763671875,8,1.0775570100068952,589.09326171875,120,stop_loss_max_holding
MU,2020-09-17,49.76112365722656,2020-10-14,50.39557266235352,17,0.01274989305903309,10.785633087158324,27,stop_loss_sideways
ORCL,2020-09-21,56.50080871582031,2020-10-16,56.2352409362793,14,-0.004700247404895219,-3.7179489135742188,25,stop_loss_sideways
IBM,2020-10-08,100.74333190917967,2020-10-20,89.92503356933594,8,-0.10738475822495581,-86.54638671874989,12,stop_loss_dip
DRI,2020-09-24,82.85578155517578,2020-10-21,83.426025390625,9,0.0068823662603372925,5.132194519042969,27,stop_loss_sideways
AMZN,2020-06-24,136.72000122070312,2020-10-22,158.82000732421875,4,0.16164427959476263,88.4000244140625,120,stop_loss_max_holding
INTC,2020-10-01,46.88526153564453,2020-10-26,41.93107986450195,18,-0.10566607733170391,-89.1752700805664,25,stop_loss_dip
TSLA,2020-10-14,153.76666259765625,2020-10-28,135.33999633789062,5,-0.11983524873646109,-92.13333129882812,14,stop_loss_dip
FSLR,2020-10-28,93.30999755859376,2020-11-04,79.77999877929688,9,-0.14500052655987652,-121.769989013672,7,stop_loss_dip
DDOG,2020-09-22,93.41000366210938,2020-11-17,88.08999633789062,8,-0.05695329317685003,-42.56005859375,56,stop_loss_sideways
META,2020-10-21,276.7965087890625,2020-11-17,273.0924072265625,2,-0.013382038591110893,-7.408203125,27,stop_loss_sideways
ALGN,2020-10-22,453.2300109863281,2020-11-18,444.6099853515625,1,-0.019019097204102955,-8.620025634765625,27,stop_loss_sideways
AMD,2020-07-23,59.56999969482422,2020-11-20,84.63999938964844,11,0.42084941788244534,275.7699966430664,120,stop_loss_max_holding
GOOG,2020-11-04,86.8054428100586,2020-12-02,90.71710205078124,9,0.04506237298140224,35.20493316650378,28,stop_loss_sideways
TGT,2020-11-18,145.22308349609375,2020-12-16,149.43576049804688,5,0.029008315348616316,21.063385009765625,28,stop_loss_sideways
